PRIORITY,REVIEW_SET,OBJECT_ID,ORIGIN_OBJECT_ID,SHORT_STATEMENT,CORPUS_GROUP,CLASS_CURRENT,SOURCE,SOURCE_LEVEL,CURRENT_STATUS,CANDIDATE_RELATIONS,TAGGING_QUESTIONS
15,residual/unclassified,CX-SRC-SRC-MI0-0020,SN-MI-OQ-008,Which memory-evaluation dimensions are truly independent versus derivable from others?,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-OQ-008,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI0-0022,SN-MI-DI-003,Normal memory administration should largely be automated/LLM-managed.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,DESIGN_INTENT,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-DI-003,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI0-0025,SN-MI-OQ-009,How can memory administration remain low-burden while high-impact Persona mutation remains inspectable/recoverable?,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-OQ-009,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI0-0029,SN-MI-PC-026,ASA-MI research proposition != authorized AAA Requirement,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-PC-026,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI0-0030,SN-MI-PC-027,Whitepaper source insight may create a proposition/requirement candidate but does not automatically create authorized Requirement or Design Contract.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-PC-027,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0002,SN-MI-PC-003,Derived Persona State should remain evidence-linked.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/03_ASA_MI_PLANNER_SOURCE_OBJECTS.md#SN-MI-PC-003,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0009,SN-MI-RISK-003,A static persona_summary repeatedly overwritten by an LLM may create semantic drift or catastrophic history distortion.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,RISK,control/research/asa-mi/source-normalized-drafts/v0.1/03_ASA_MI_PLANNER_SOURCE_OBJECTS.md#SN-MI-RISK-003,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0016,SN-MI-H-007,Derived indices should ideally be rebuildable from more durable source representations.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/03_ASA_MI_PLANNER_SOURCE_OBJECTS.md#SN-MI-H-007,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0017,SN-MI-OQ-004,Can graph/vector/index artifacts contain irrecoverable semantic judgments such that rebuilding changes Persona meaning?,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/03_ASA_MI_PLANNER_SOURCE_OBJECTS.md#SN-MI-OQ-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0037,SN-MI-PC-013,VALUE_BASED_RETENTION != STRUCTURAL_CAPTURE,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/03_ASA_MI_PLANNER_SOURCE_OBJECTS.md#SN-MI-PC-013,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0042,SN-MI-EVAL-001,CLASS = EVALUATION_DIMENSION_SET,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVALUATION_PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/03_ASA_MI_PLANNER_SOURCE_OBJECTS.md#SN-MI-EVAL-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0046,SN-MI-PC-024,Persona Memory should not be assumed to be all-natural-language biography.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-PC-024,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-0050,SN-MI-OQ-013,Which user-side projection/redaction functions are needed to minimize unnecessary memory disclosure while preserving useful external reasoning?,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-OQ-013,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-ADVERSARIAL-PACKET-SOURCE-CONTEXT-0002,SN-MI-PC-020,Persona topology is not predefined as a fixed tree.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-PC-020,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-ADVERSARIAL-PACKET-SOURCE-CONTEXT-0003,SN-MI-H-015,"Different users may maintain one Persona, many Personas, branching Personas, or other relational forms.",C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-H-015,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-MI1-ADVERSARIAL-PACKET-SOURCE-CONTEXT-0005,SN-MI-PC-022,GROWTH = desirable subset of change under an applicable evaluation criterion,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-MI-PC-022,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0009,SN-R1-ALT-005,A Persona may preserve memory while becoming a materially different Persona.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,COUNTER_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-ALT-005,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,ALTERNATIVE_TO->CX-SRC-SRC-MI0-0001,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0014,SN-R1-OQ-003,Can embeddings or graph projections contain unrecoverable semantic judgments that make them more than rebuildable indices?,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-OQ-003,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0034,SN-R1-H-007,Local degraded survival is technically plausible as a bounded capability target.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVIDENCE_CLAIM,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-H-007,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0040,SN-R1-RISK-008,Technical exportability does not prove practical exit if long-term relational/cognitive switching costs become extreme.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,RISK,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-RISK-008,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0041,SN-R1-PC-007,Technical portability and cognitive/relational exit cost should be evaluated separately.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-PC-007,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0046,SN-R1-EXP-003,selectively remove episodic vs semantic/heuristic memory,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-EXP-003,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0047,SN-R1-EXP-004,fact-only sharing vs interpretation sharing vs full sharing vs isolation,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-EXP-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0049,SN-R1-EXP-006,inject coherent false history then provide decisive correction,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-EXP-006,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0051,SN-R1-EXP-008,conflicting descendants → union/summary/conflict-preserving synthesis,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-EXP-008,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0052,SN-R1-EXP-009,local-only period,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-EXP-009,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0053,SN-R1-EXP-010,material Persona change followed by old grant use,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-EXP-010,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R1-0055,SN-R1-EXP-012,same-root reviewer group vs isolated/heterogeneous routes,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-EXP-012,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0001,SN-R2-CH-001,Portable State != Portable Persona,C_EXISTING_SOURCE_NORMALIZED_AS_IS,COUNTER_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-CH-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,ALTERNATIVE_TO->CX-SRC-SRC-MI0-0001,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0016,SN-R2-M-002,Establish intra-Persona baseline variance before interpreting swap-induced divergence.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,MODEL,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-M-002,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0018,SN-R2-EVAL-001,CLASS = EVALUATION_DIMENSION_SET,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVALUATION_PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-EVAL-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0031,SN-R2-FIND-001,STATE_PORTABLE,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVIDENCE_CLAIM,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-FIND-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0032,SN-R2-FIND-002,INDEX_PORTABLE,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVIDENCE_CLAIM,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-FIND-002,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0034,SN-R2-FIND-004,BEHAVIORALLY_COMPATIBLE,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OBSERVATION,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-FIND-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,WEAKENS->CX-SRC-SRC-WP1-0003,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0035,SN-R2-FIND-005,EXPERTISE_PORTABLE,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OBSERVATION,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-FIND-005,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0037,SN-R2-FIND-007,LOCAL_SURVIVABLE,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVIDENCE_CLAIM,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-FIND-007,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0043,SN-R2-EXP-005,progressive budget compression including severe reduction,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-EXP-005,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0044,SN-R2-EXP-006,many common memories + one high-impact exception,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-EXP-006,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0047,SN-R2-EXP-009,TARGET = actual portability and survivability,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-EXP-009,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R2-0048,SN-R2-EXP-010,reconstruct a past Persona point from preserved state,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-EXP-010,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R3-0008,SN-R3-H-001,Machine-determinable mutation attributes should be separated from semantic impact judgments.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-H-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-SRC-SRC-R3-0010,SN-R3-RISK-002,Per-write safety can miss slow poisoning where individually low-risk writes compose into high-impact semantic drift.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,RISK,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-RISK-002,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,MOTIVATES->CX-SRC-SRC-R3-0011,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
